2008-09-30,"[[['crude', 'oil', 'future', 'fall', '$', '10.52', 'to', '$', '96.37', 'a', 'barrel', '.'], ['-PRON-', 'have', 'lose', 'nearly', '$', '25', ' ', '.'], ['since', 'last', 'monday']]]"
2008-10-01,"[[['daily', 'mirror', ""'s"", 'pride', 'awards', 'make', ' ', '.'], ['-PRON-', 'weep'], ['-PRON-', 'be', 'bad', ' ', '.'], ['than', '-PRON-', 'think'], ['the', 'fail', 'economy', 'take', '-PRON-', 'toll'], ['on', 'america', ""'s"", 'most', 'famous', 'black', 'neighbourhood']]]"
2008-10-02,"[[['winter', 'gas', 'supply', 'could', 'lead', 'to', 'price', 'fall', '.']], []]"
2008-10-03,"[[['energy', 'and', 'metal', 'to', 'remain', 'resilient']], [['e.on', 'ruhrgas', ',', 'a', 'german', 'utility', ',', 'and', 'gazprom', 'sign', 'a', 'deal', ' ', '.'], ['give', 'e.on', 'ruhrgas', 'a', 'stake', 'in', 'the', 'yuzhno', '-', 'russkoye', 'natural', 'gas', 'field', 'in', 'siberia']], [['regal', 'rise', 'despite', ' ', '.'], ['deny', 'shell', 'bid'], ['liveblogg', 'the', 'vice', '-', 'presidential', 'debate']]]"
2008-10-05,"[[['germany', 'oppose', 'non', '-', 'eu', 'investment', 'block']], [['the', 'natural', 'gas', 'industry', 'have'], ['almost', 'single', '-', 'handedly', 'set', 'wyoming', ' ', '..'], ['can', 'the', 'venture', 'capitalist', 'at', 'kleiner', 'perkins', 'reduce', '-PRON-', 'dependence', 'on', 'oil', ',', ' ', '?'], ['help', 'stop', 'global', 'warming', 'and'], ['make', 'a', 'lot', 'of', 'money'], ['in', 'stark', 'contrast', 'to', 'the', 'rest', 'of', 'the', 'nation'], ['at', 'the', 'same', 'time']]]"
2008-10-06,"[[['peru', 'to', 'sign', 'gas', 'pipeline', 'contract', '.']], [[], [',', 'finance', 'minister', 'alí', 'rodríguez', 'say', ' ', '.'], ['that', 'venezuela', ""'s"", '2009', 'budget', '“', 'will', 'have', 'significant', 'restriction', '""'], ['compare', 'with', 'this', 'year', ""'s"", 'plan'], [], []], [['cooking', 'with', 'testicle', '-', 'fraser', 'lewry', 'have', '-PRON-', 'a', 'ball', '.'], ['why', 'many', 'americans', 'oppose', 'the', 'wall', 'street', 'bail', '-', 'out', '.'], ['for', 'the', 'conservative', 'soul']]]"
2008-10-07,"[[['at', 'only', 'half', 'capacity']]]"
2008-10-08,"[[['-PRON-', 'be', 'never', 'easy'], ['for', 'an', 'opposition', 'have'], ['to', 'say'], ['""', '-PRON-', 'too', '""', 'write', 'michael', 'white']]]"
2008-10-09,"[[['oil', 'down', 'despite', 'talk', 'of', 'output', 'cut']], [['market', 'fail', ' ', '.'], [], ['blog', ':', 'have', '-PRON-', 'take', 'step', ' ', '.'], ['to', 'avoid', 'fall', 'victim', 'to', 'the', 'credit', 'crunch'], ['a', 'cbs', 'reporter', 'slam', 'obama', ""'s"", 'smelly', 'campaign', 'plane'], [], ['to', 'early', 'gain']]]"
2008-10-10,"[[['both', 'john', 'mccain', 'and', 'barack', 'obama', 'endorse', 'nuclear', 'energy', ',', 'although', 'to', ',', 'as', 'part', 'of', '-PRON-', 'strategy', ' ', '.'], ['differ', 'degree'], ['to', 'wean', 'the', 'united', 'states'], ['as', 'part', 'of', '-PRON-', 'strategy'], ['of', '-PRON-', 'strategy'], ['from', '-PRON-', 'dependence'], ['on', 'foreign', 'oil']], []]"
2008-10-11,"[[['parliament', 'pass', 'a', 'law', ',', ' ', '.'], ['unlock', 'central', 'bank', 'lending', ' ', 'in', 'a', '$', '36', 'billion', 'bailout'], ['continue', 'a', 'strategy'], ['that', 'have', 'rely', 'on'], ['make'], ['to', 'private', 'bank'], [], ['on'], ['government', 'oil', 'profit', 'available', 'to', 'bank']]]"
2008-10-12,"[[['exchange', '-', 'trade'], ['that', 'focus'], ['fund', ' ', 'have', 'proliferate', 'and'], ['many', 'of', '-PRON-', 'have', 'be', 'mirror', 'the', 'sharp', 'swing', 'in', 'the', 'oil', 'market', '.'], ['on', 'alternative', 'energy']]]"
2008-10-13,"[[['how', 'the', 'credit', 'crunch', 'be', 'hit', 'home', 'in', 'riverside', ',', 'california', '.'], ['gordon', 'brown', 'and', 'the', 'banking', 'crisis', ':', 'remember', 'the', 'falklands']]]"
2008-10-14,"[[['iraq', 'open', 'bidding', 'on', 'oil', 'contract']], [['as', 'fuel', 'bill', 'soar'], [',', 'many', 'people', 'be', 'turn', 'to', 'the', 'hearth', 'for', 'comfort']]]"
2008-10-15,"[[['encana', 'put', 'off', 'plan'], ['to', 'split', 'into', 'two', 'group']], [['palin', 'aide', 'in', 'alaska', 'be', 'court', 'by', 'russian', 'gazprom', 'executive', '.'], ['ivory', 'coast', ""'s"", 'west', 'african', 'chimp', 'population', 'drop', 'off', 'dramatically']]]"
2008-10-16,[[]]
2008-10-17,"[[['financial', 'crisis', 'stalk', 'new', 'victim', '.'], ['raw', 'material', 'index', 'drop', 'to', 'four', '-', 'year', 'low']], []]"
2008-10-19,"[[['winter', 'be', 'come', '.'], ['the', 'economy', 'be', 'in', 'crisis', '.'], ['people', 'be', 'fearful', '.'], ['so', 'why', 'should', '-PRON-', 'hope', ' ', '?'], ['oil', 'price', 'do', 'n’t', 'fall', 'too', 'far']], []]"
2008-10-20,"[[['pay', 'up', 'for', 'gas'], ['oil', 'group', 'fear', 'nigeria', 'reform', '.'], ['energy', 'group', 'target', 'young', 'one', '.'], ['exelon', 'stalk', 'nrg']], [['athletic', ':', 'europeans', 'be', 'run', 'out', 'of', 'gas'], ['as', 'africans', 'open', 'the', 'throttle']]]"
2008-10-21,"[[['fall', 'oil', 'price', 'be', 'raise', 'question', 'about', ' ', '..'], ['whether', 'venezuela', ',', 'iran', 'and', 'russia', 'can', 'sustain', '-PRON-', 'ambition'], ['airline', 'have', 'cut', 'capacity', 'and', ' ', '..'], ['be', 'try'], ['to', 'keep', 'price', 'up'], [], ['renewable', 'energy', 'technology', 'be', 'face', 'big', 'challenge', 'because', 'of', 'the', 'credit', 'freeze', 'and', ' ', '.'], ['plunge', 'in', 'oil', 'and', 'natural', 'gas', 'price'], ['about'], [], [], ['at', 'sustained', 'oil', 'price', 'of', '$', '80', 'to', '$', '100', 'a', 'barrel']], [['2012', 'olympic', 'sponsor', 'get', 'hard', ' ', '.'], ['to', 'find'], ['british', 'pub', 'be', 'close'], ['-', 'what', 'can', '-PRON-', 'do', ' ', '?'], ['to', 'save', '-PRON-']]]"
2008-10-22,"[[['fall', ' ', 'threat', 'to', 'supply', '.'], ['oil', 'pose'], ['profit', 'fear', 'hit', 'conoco', 'share', '.'], ['small', 'producer', 'get', 'ready', 'for', 'consolidation']], [['history', 'suggest', ' ', '.'], ['that', 'opec', 'will', 'face', 'a', 'tough', 'time'], ['prop', 'up', 'price'], ['as', 'oil', 'consumption', 'slow', 'down', 'and'], ['the', 'world', 'teeter'], [], [], ['on', 'the', 'edge'], ['of', 'a', 'global', 'recession']], [['why', 'be'], ['fuel', 'bill', 'still', 'go', 'up', '?', '.'], ['global', 'warming', ' ', '.'], ['cause', 'decline', 'in', 'great', 'barrier', 'reef', ""'s"", 'seabird'], ['to', 'fasten', '-PRON-', 'seatbelt']]]"
2008-10-23,"[[['trader', 'bet', 'on', 'fall', 'oil', 'price', '.'], ['copper', 'plunge', 'but', 'crude', 'rebound', '.'], ['ask', 'the', 'expert', ':', 'understand', 'energy']], [[], [',', 'opec', 'have', 'be', 'test', 'the', 'prospect', 'of', ' ', '.'], ['russia', 'join', 'in', 'production', 'cut'], ['to', 'help'], [], [], ['amid', 'fear'], ['of', 'a', 'worldwide', 'recession'], ['of'], [], []], [['john', 'mccain', 'have', 'create', 'the', 'perfect', 'lose', 'strategy', '.'], ['elana', 'schor', ':', 'sarah', 'palin', 'wo', ""n't"", 'be', 'the', 'republican', 'nominee', 'in', '2012']]]"
2008-10-24,"[[['the', 'mexican', 'senate', 'approve', 'legislation', 'on', 'thursday', ' ', '.'], ['intend'], ['to', 'reverse', 'a', 'decline', 'in', 'production', 'by', 'the', ' ', 'oil', 'monopoly', 'pemex'], ['state', '-', 'own']], [['solar', 'cell', 'and', 'flat', '-', 'panel', 'screen', 'be', 'source', ' ', '.'], ['bg', 'deflate', ' ', '.'], ['bhp', 'buck', 'the', 'market', 'slump'], ['of', 'potent', 'greenhouse', 'gas'], ['on', 'talk'], ['of', 'australian', 'acquisition']]]"
2008-10-25,"[[['state', 'regulator', 'blame', 'the', 'pilot', 'of', 'a', 'container', 'ship', 'for', ' ', '.'], ['cause', 'an', 'oil', 'spill', 'in', 'san', 'francisco', 'bay'], ['when', 'the', 'vessel', 'ram', 'a', 'bridge', 'tower']], [['on', 'the', 'effect'], ['of', 'the', 'economic', 'downturn', 'in', 'hasty', ',', 'colorado']]]"
2008-10-26,"[[['bg', 'group', 'near', 'australia', 'gas', 'deal', '.'], ['control', 'gas'], ['on', 'the', 'effect'], ['of', 'the', 'economic', 'downturn', 'in', 'hasty', ',', 'colorado']], [['ken', 'livingstone', 'publish', 'eight', 'point', 'plan', 'for', ' ', 'london'], ['recession', '-', 'hit']]]"
2008-10-27,"[[['power', 'struggle', '.'], ['seek', 'alternative', '.'], ['bg', 'group', 'set', 'for', 'a$', '5.5bn', ' ', '.'], ['qgc', 'bid'], ['low', 'demand', 'drag', 'oil', 'back', 'towards', '$', '60', '.'], ['cold', 'reality', 'catch', 'up', 'with', 'stanchart', 'and', 'hsbc', '.'], ['bg', 'agree', 'a$', '5.6bn', 'australian', 'gas', 'deal']]]"
2008-10-28,"[[['to', 'begin', 'the', 'bargain', 'hunt'], ['to', 'triple', 'oil', 'refining', 'with', 'venezuelan', 'ally']], [['british', 'gas', 'producer', 'bg', 'group', 'agree', ' ', '..'], ['to', 'buy', 'australia', ""'s"", 'queensland', 'gas', 'company', 'for', '$', '3.4', 'billion'], ['to', 'bolster', '-PRON-', 'presence', 'in', 'asia', ""'s"", ' ', 'liquefy', 'natural', 'gas', 'market'], ['fast', '-', 'grow'], ['kidnapper', 'kill', 'five', 'chinese', 'oil', 'worker'], ['-PRON-', 'have', 'be', 'hold', 'hostage'], [',', 'the', 'foreign', 'ministry', 'say', '.'], [], [], [], ['whom', 'in', 'central', 'sudan'], ['for', 'more', 'than', 'a', 'week']]]"
2008-10-29,"[[['guest', 'column', '-', 'zeyno', 'baran', ':', 'us', 'and', 'china', 'have', 'share', 'interest', '.']], [['under', 'a', 'propose', 'deal', ',', 'russian', 'oil', 'company', 'would', 'borrow', '$', '20', 'billion', 'to', '$', '30', 'billion', 'from', 'beijing', '.'], ['in', 'return', ',', '-PRON-', 'would', 'export', 'about', 'two', 'billion', 'barrel', 'of', 'oil', 'to', 'china', '..'], ['the', 'energy', 'giant', 'say', ' ', '.'], ['that', '-PRON-', 'expect'], ['to', 'cope', 'reasonably', 'well', 'with', 'the', 'volatility', 'in', 'oil', 'price'], ['as', '-PRON-', 'report', 'a', 'third', 'consecutive', 'quarter', 'of', 'earning'], ['that', 'beat', 'analysts’', 'estimate'], [], [], []], [['meg', 'kane', ':', ',', 'americans', 'turn', 'to', '-PRON-', 'gun', '.'], ['rob', 'bagchi', ':', 'catcall', 'be', 'waste'], ['in', 'time'], ['of', 'economic', 'hardship'], ['on', 'big', 'beast']]]"
2008-10-30,"[[['algerian', 'president', ""'s"", 'power', 'bid', 'anger', 'opposition', '.'], ['coal', '-', 'fire'], ['to', 'cut', 'cost', 'despite', 'record', 'profit']], [['robert', 'bryce', ':', 'fall', 'oil', 'price', 'do', ""n't"", 'serve', 'the', 'interest', 'of', 'the', 'us', 'or', 'eu', '.'], [':', 'eu', 'biofuel', 'datum', 'change', 'anger', 'environmentalist', '.'], ['hubble', 'space', 'telescope', 'be', 'back', 'in', 'business']]]"
2008-10-31,"[[['exxon', 'face', 'a', 'challenge', 'to', '-PRON-', 'profit', 'as', 'fall', 'price', 'pressure', ' ', 'nation', ' ', '..'], ['oil', '-', 'produce'], [], ['what', 'may', 'be', 'the', 'high', '-', 'water', 'mark', 'for', 'corporate', 'profit'], ['in', ',', 'exxon', 'mobil', 'report', 'quarterly', 'income', 'of', '$', '14.8', 'billion', ' ', '.'], ['as', 'oil', 'price', 'hit', 'a', 'record', 'this', 'summer'], ['as', 'fall', 'price', 'pressure', ' ', 'nation'], [], ['in']], [[], [',', 'centrica', 'tap', 'investor'], [], ['by', 'a', 'fifth']]]"
2008-11-01,"[[['a', 'chinese', 'oil', 'worker', 'have', 'be', 'find', 'alive', 'after'], ['be', 'hold', 'for', 'almost', 'two', 'week', 'by', 'kidnapper'], [',', 'the', 'chinese', 'embassy', 'in', 'khartoum', 'say', '.'], []], [['a', 'chinese', 'oil', 'worker', 'have', 'be', 'find', 'alive', 'after', 'be', 'hold', 'for', 'almost', 'two', 'week', 'by', 'kidnapper']]]"
2008-11-02,"[[['when', 'even', 'gold', 'can', 'lose', '-PRON-', 'lustre'], ['a', 'chinese', 'oil', 'worker', 'have', 'be', 'find', 'alive', 'after', 'be', 'hold', 'for', 'almost', 'two', 'week', 'by', 'kidnapper']], [['roger', 'lowenstein', '(', 'oct.19', ')', 'concede', 'the', 'reckless', 'role', 'of', 'speculator', 'in', ' ', '.'], ['drive', 'up', 'gasoline', 'price', 'to', 'over', '$', '4', 'a', 'gallon'], ['but', '-PRON-', 'do', 'not', 'condemn', 'that', 'drive', '.'], ['-PRON-', ',', 'too', ',', 'want', 'high', 'gas', 'price', ':', 'not', 'for', 'exploitative', 'gain', ',', 'of', 'course', ',', 'but', ' ', '.'], ['to', 'support', 'the', 'development', ' ', 'within', 'the', 'u.s.'], ['-PRON-', '“', 'contrarian', '”', 'proposal', 'be', 'a', 'floor', '-', 'type', 'tax', ',', ' ', '.'], ['to', 'kick', 'in'], [], ['not', 'for', 'exploitative', 'gain', ',', 'of', 'course', ',', 'but'], ['of', 'alternative', 'fuel'], ['at', 'high', 'cost', 'than', 'gasoline'], [], ['below', 'a', 'set', 'level', 'of', 'support']]]"
2008-11-03,"[[['col', '.', 'muammar', 'el', '-', 'qaddafi', ',', 'the', 'leader', 'of', 'libya', ',', 'visit', 'moscow', 'over', 'the', 'weekend', 'for', 'talk', 'on', 'oil', 'and', 'natural', 'gas', 'deal', '.']], []]"
2008-11-04,"[[['brazilian', 'success', 'boost', 'bg']], [['which', 'presidential', 'candidate', 'would', 'be', 'good', 'for', 'the', 'environment', '-', 'obama', 'or', 'mccain', '?', '.'], [':', 'us', 'court', 'reinstate', 'bhopal', 'water', 'pollution', 'case', '.'], ['six', 'day', 'of', 'ftse', '100', 'rise', '-', 'and', 'counting', '.']]]"
2008-11-05,"[[['country', 'wrestle', ' ', '.'], ['qatar', 'make', 'progress', ' ', '.'], ['opec', ""'s"", 'economic', 'clout', 'set', ' ', '.'], ['to', 'grow'], ['with', '-PRON-', 'nuclear', 'taboo'], ['in', 'financial', 'race']], [['poor', 'us', 'figure', 'put', 'investor', ' ', '.'], ['to', 'protect', 'migratory', 'bird'], ['how', 'labour', 'could', 'fix', 'the', 'financial', 'system', '.'], ['even', 'though', 'mccain', 'win', 'the', 'state'], ['alex', 'hannaford', ':', ',', '-PRON-', 'be', 'great'], ['to', 'be', 'a', 'democrat', 'in', 'texas'], ['on', 'the', 'back', 'foot']]]"
2008-11-06,"[[['oil', 'plunge', 'on', 'imf', 'recession', 'warning'], ['on', 'the', 'back', 'foot']], [['under', 'obama', ',', 'dark', 'day', 'ahead', 'for', 'fossil', 'fuel']]]"
2008-11-07,"[[['hop', ' ', '.'], ['for', 'investment', 'to', 'go', 'up', 'in', 'smoke'], ['seek', 'strategic', 'partner'], ['brazil', 'oilfield', 'may', 'house', '‘', '100bn', 'barrels’']], [['the', 'russian', 'government', 'increase', '-PRON-', 'share', 'of', 'a', 'strategically', 'important', 'pipeline', ' ', '..'], ['that', 'ship', 'central', 'asian', 'oil'], ['the', 'world', ""'s"", 'top', 'energy', 'forecaster', 'warn', ' ', '.'], [], ['of', 'a', 'strategically', 'important', 'pipeline'], ['to', 'western', 'market'], [], ['to', 'the', 'return'], ['of', 'triple', '-', 'digit', 'price']], [['rock', 'can', 'soak', 'up', 'co2'], ['of', 'a', 'strategically', 'important', 'pipeline', 'that', 'ship', 'central', 'asian', 'oil'], ['to', 'western', 'market'], ['that', 'the', 'short', 'supply', 'of', 'oil', 'could', 'lead'], ['to', 'the', 'return'], ['of', 'triple', '-', 'digit', 'price']]]"
2008-11-10,"[[], [['al', 'gore', 'group', 'urge', 'obama'], [], []]]"
2008-11-11,"[[['chinese', 'plan', 'buoy', 'fortune', 'oil', '.'], ['tide', 'may', 'turn', 'for', 'renewable', 'policy', '.'], ['statoil', 'boost', 'growth', 'outlook', 'with', 'gas', 'deal', '.'], ['crude', 'fall'], ['to', '20-month', 'low']], [['un', 'climate', 'chief', 'seek', 'barack', 'obama', 'input', 'in', 'december', 'talk']]]"
2008-11-12,"[[['energy', 'loss', 'exacerbate', 'asian', 'decline', '.'], ['algeria', 'lift', 'presidential', 'term', 'limit', '.'], ['tax', 'rebate', 'raise', 'for', 'chinese', 'exporter', '.'], ['alaskan', 'ice', 'hold', 'gas', 'supply']], [['japan', 'co2', 'hit', 'record']]]"
2008-11-13,"[[['concern', 'about'], ['early', 'delhi', '‘', 'fog’'], ['about']], [['cricket', ':', 'heat', ',', 'dust', 'and', 'slow', 'track', 'will', 'test', 'kp', 'like', 'never', 'before', '.'], ['after', 'glenrothes', ',', 'alex', 'salmond', ""'s"", 'honeymoon', 'be', 'over']]]"
2008-11-14,"[[['watch', 'the', 'director']], [['a', 'decline', ' ', 'help', ',', 'but'], [], ['both', 'import', 'and', 'export', 'fall', 'sharply', '.'], ['in', 'crude', 'oil', 'price'], []], [['thing', 'go', 'swimmingly', 'for', 'salamander', '.']]]"
2008-11-16,"[[['as', 'the', 'world', 'begin'], [], [',', 'an', 'undaunted', 'exxon', 'mobil', 'say', 'oil', 'will', 'power', 'economy', 'for', 'decade', '.'], [], []]]"
2008-11-17,"[[['bank', 'lead', 'the', 'market', 'lower'], ['as', 'the', 'world', 'begin'], ['to', 'shun', 'dirty', 'fuel']]]"
2008-11-18,"[[['boom', 'state', 'face', 'plain', 'truth', '.'], ['wall', 'st', 'close', 'up'], ['after', 'volatile', 'session']], [['to', 'defy', 'critic'], ['what', 'fabio', 'capello', 'can', 'learn', 'from', 'germany', 'v', 'england'], ['with', 'secret', 'gm', 'crop', 'trial'], ['for', 'upcoming', 'administration']]]"
2008-11-19,"[[['imperial', 'say', 'takeover', 'by', 'ongc', 'on', 'track', '.'], ['crisis', 'trigger', 'chain', 'reaction', 'in', 'us', 'industry', '.'], ['alberta', 'slash', 'budget', 'forecast']], [['peter', 'hetherington', ':', 'hazel', 'blears', 'should', 'look', 'east', ' ', '.'], ['if', 'us', 'automaker', 'want', 'a', 'bail', '-', 'out'], [',', '-PRON-', 'should', 'ask', 'oil', 'company', '.'], ['the', 'bnp', 'have', 'right', 'too'], ['for', 'real', 'community', 'action']]]"
2008-11-20,"[[['russia', 'show', ' ', '.'], ['-PRON-', 'can', 'play', 'in', 'us', 'backyard'], ['tokyo', ""'s"", 'trade', 'deficit', 'raise', 'concern', '.'], ['eu', 'urge', 'action', ' ', '.'], ['to', 'exploit', 'arctic', 'oil', 'and', 'gas'], ['s', 'korea', 'to', 'lend', '$', '1bn', 'to', 'vale'], ['for', 'syria', ""'s"", 'energy', 'security']]]"
2008-11-21,"[[], [['rise', 'to', 'dizzying', 'height', 'this', 'summer'], ['after', ',', 'the', 'oil', 'market', 'be', 'suffer', 'a', ' ', 'drop', '.'], ['hair', '-', 'raise']], [['live', ""'"", 'gremlin', ""'""], ['photo', 'of', ' ', 'discover', 'in', 'indonesia']]]"
2008-11-22,"[[['share', ' ', 'have', 'lose', 'half', '-PRON-', 'value', 'or', 'more', 'in', 'the', 'stock', 'market', ""'s"", 'race', 'to', 'the', 'bottom', ',', 'and', ' ', '.'], ['may', 'be', 'good', 'buy'], ['of', 'many', 'supplier', 'of', 'oil', 'and', 'natural', 'gas']]]"
2008-11-24,"[[['britain', 'and', 'france', 'step', 'up', 'pressure', 'on', 'iran']], [['to', 'decide', '$', '10', 'm', 'green', 'technology', 'prize'], ['for', 'small', 'business']]]"
2008-11-25,"[[['india', 'find'], [], []], [['plunge', 'price', 'for', 'coal', 'and', 'oil'], ['a', 'poor', 'global', 'economy', 'and', ' ', 'be', 'upend', 'plan', ' ', '.'], ['to', 'curb', 'the', 'use', 'of', 'fossil', 'fuel']], [['that', 'be', 'nothing']]]"
2008-11-26,"[[['cookson', 'slip', 'on', 'cash', 'call', 'concern', '.'], ['to', 'become', 'oxford', ""'s"", 'word', 'of', 'the', 'year']]]"
2008-11-27,"[[['nigeria', 'cut', 'lng', 'export', 'after', 'theft']], [['gazprom', 'say', 'wednesday', 'that', ' ', '..', 'opec', 'be', 'increasingly', 'tear', 'between', '-PRON-', 'moderate', 'member', ' ', '.'], ['if', 'ukraine', 'do', 'not', 'pay', 'a', '$', '2.4', 'billion', 'debt', ' ', 'by', 'January', '1', 'the', 'price', 'of', 'natural', 'gas', ','], [',', '-PRON-', 'may', 'more', 'than', 'double'], ['which', 'would', 'deal', 'a', 'blow', 'to', 'ukraine', ""'s"", 'economy'], ['that', ' ', '..', 'opec', 'be', 'increasingly', 'tear', 'between', '-PRON-', 'moderate', 'member'], ['that', 'can', 'afford', 'a', 'period', 'of', 'low', 'oil', 'price', 'and', 'those', 'country'], ['that', 'have', 'become', 'much', 'more', 'dependent'], [], ['that', ' ', '..', 'opec', 'be', 'increasingly', 'tear', 'between', '-PRON-', 'moderate', 'member'], ['between', '-PRON-', 'moderate', 'member'], ['of', 'low', 'oil', 'price', 'and', 'those', 'country'], ['on', 'high', 'price']], [['paul', 'weaver', ' ', 'england', 'cricket', 'and', 'indian', 'violence', 'meet'], ['on', '-PRON-', 'memory'], ['of', 'the', 'last', 'time']]]"
2008-11-28,"[[['oxfam', ""'s"", 'green', 'granny', 'campaign', 'could', 'be', 'more', 'ambitious', '.'], ['to', 'break', '-', 'up', 'of', 'ice', 'shelf']]]"
2008-11-30,"[[['face', 'with'], ['plunge', 'oil', 'price', 'and', 'shrink', 'revenue'], [',', 'opec', 'suggest', ' ', '.'], [], [], ['for', 'the', 'third', 'time', 'this', 'year']]]"
2008-12-01,"[[['demand', 'plunge'], ['with', ',', 'member', 'of', 'the', 'oil', 'cartel', 'be', 'struggle', ' ', '.'], ['to', 'maintain', 'unity']], [['bury', 'in', 'adair', 'turner', ""'s"", 'report']]]"
2008-12-02,"[[], [['detroit', ""'s"", 'car', '-', 'maker', 'have', '-PRON-', 'chance', 'and'], ['-PRON-', 'blow', '-PRON-', '.']]]"
2008-12-03,"[[['autocar', 'contributor', 'applaud', 'boris', 'johnson', '""', 'new', 'routemaster', '""', 'plan', '.']]]"
2008-12-04,"[[['nigeria', ""'s"", 'delta', 'state', 'have', 'accomplish', 'a', 'rare', 'measure', 'of', 'peace', 'by', ' ', '.'], ['draw', 'militant', 'into', 'the', 'government', 'and'], ['make', 'sure'], [], ['by'], ['sure'], []], [['as', 'more', 'eat', 'meat', ',', 'a', 'bid'], ['to', 'cut', 'emission'], ['by', 'draw', 'militant', 'into', 'the', 'government', 'and', 'make'], ['sure'], ['-PRON-', 'be', 'award', 'valuable', 'contract', 'from', 'oil', 'company']]]"
2008-12-05,"[[['activist', 'fund', 'build', 'up', '5.1', '%', 'stake', 'in', 'toreador']], [['to', 'buy', 'water', 'or'], ['run', 'dry'], []]]"
2008-12-07,"[[['lng', 'talk', 'with', 'gazprom', 'raise', 'heat', 'on', 'cyprus', '.'], ['us', 'company', 'launch'], ['ethical', 'standard', 'push']], [['experience', 'have', 'teach', '-PRON-'], ['to', 'roll', 'with', 'pundit', ""'"", 'punch']]]"
2008-12-08,"[[['gamble', ' ', 'be', 'set'], [], ['on', 'gigantic', 'lng', 'project'], []], [['to', 'close', '–'], ['producer', 'blame', 'the', 'press', '.']]]"
2008-12-09,"[[[], [':', 'china', 'name', 'the', 'world', ""'s"", 'big', 'polluter', '.'], ['protester', 'defy', 'greek', 'government'], []]]"
2008-12-10,"[[['latam', ""'s"", 'fuel', 'use', 'spur', 'emission', 'concern', '.'], ['bp', 'target', 'significant', 'expansion', 'in', 'china']], [['oil', 'price', 'fall', 'nearly', '4', 'percent', ' ', '.'], ['after', 'the', 'government', 'forecast'], [], [], [], ['for', 'the', 'first', 'time'], ['since', 'the', 'early', '1980']], [['to', 'tackle', 'climate', 'change'], [',', 'obama', 'must', 'revitalise', 'the', 'us', 'department', 'of', 'energy', '.']]]"
2008-12-11,"[[['on', 'outlook'], ['for', 'new', 'field']], [['muhammad', 'cohen', ':', 'why', 'be', 'environmental', 'group', ' ', '?', '.'], ['support', 'the', 'un', 'framework', 'convention', 'on', 'climate', 'change'], ['michael', 'jacobson', 'and', 'matthew', 'levitt', ':', 'the', 'us', 'can', 'break', 'the', 'web', 'of', 'terrorist', 'organisation'], ['through', 'effective', 'diplomacy']]]"
2008-12-12,"[[['commodity', 'fund', 'attract', 'renew'], ['through', 'effective', 'diplomacy']], [['document', 'reveal', ' ', '.'], ['how', 'a', 'group', 'of', 'oil', 'company', 'meet'], ['to', 'control', 'the', 'price', 'of', 'paraffin', 'in', 'europe']], [['the', 'world', 'be', 'not', 'go', ' ', '.'], ['to', 'be', 'cut', 'greenhouse', 'gas', 'anytime', 'soon'], ['do', 'recession', 'place', 'new', 'responsibility', ' ', '?'], ['on', 'green', 'activist']]]"
2008-12-15,"[[['australia', 'set', 'sight', 'on', '15', '%', 'carbon', 'cut', '.'], ['bg', 'suspend', 'manager', 'over', 'share', 'trading']], [['british', 'gas', 'owner', 'centrica', 'slip', 'on', 'right', 'issue', 'result', '.'], ['test', 'the', 'leftist', 'government', 'of', 'latin', 'america']]]"
2008-12-16,"[[['state', 'try', ' ', '.'], ['to', 'sweeten', 'term'], ['plan', 'for', ' ', 'plant'], ['coal', '-', 'fire']], [['the', 'currency', 'may', 'fall', 'even', 'further', 'against', 'the', 'dollar', 'and', 'the', 'euro', ' ', '..'], ['unless', 'oil', 'price', 'rebound', 'soon'], ['the', 'oil', 'cartel', 'have', 'be', 'stun', 'by', 'the', 'stunning', 'speed', 'of', 'the', 'downturn', ',', ' ', '.'], ['which', 'have', 'create', 'a', 'sudden', 'nightmare', 'for', 'producer'], ['by', 'the', 'stunning', 'speed', 'of', 'the', 'downturn', ','], ['of', 'the', 'downturn', ',']], [['where', 'do', '-PRON-', 'draw', 'the', 'line', '?'], ['by', 'the', 'stunning', 'speed'], ['of', 'the', 'downturn', ',', 'which', 'have', 'create', 'a', 'sudden', 'nightmare', 'for', 'producer']]]"
2008-12-17,"[[], [[], [',', 'the', 'saudi', 'oil', 'minister', 'say', '.'], [], ['by', 'a', 'further', '2', 'million', 'barrel', 'a', 'day']], [['the', 'us', 'economy', 'be', 'deteriorate', '-', ' ', '.'], ['as', '-PRON-', 'family', 'have', 'find', 'out'], ['eric', 'allison', ':', 'do', '-PRON-', 'know', ' ', '?'], ['-PRON-', 'be', 'a', 'credit', 'crunch', 'at', 'all']]]"
2008-12-18,"[[['russia', ',', 'kazakhstan', 'and', 'a', 'group', 'of', 'oil', 'company', 'agree', ' ', '..'], ['to', 'double', 'the', 'capacity', 'of', 'a', 'pivotal', 'export', 'pipeline'], ['that', 'cross', 'russia'], ['the', 'cartel', 'hop', ' ', '.'], ['the', 'move', 'will', 'help', ' ', 'and'], ['stabilize', 'oil', 'price'], ['eventually', 'push', '-PRON-', 'up', 'to', 'around', '$', '80', 'a', 'barrel'], [], ['of', 'a', 'pivotal', 'export', 'pipeline']]]"
